shot_num,distance_to_goal,play_pattern,duration,shot_speed,angle_to_goal,players_between_goal,players_within_1,players_within_5,players_within_10,opponents_within_5,teammates_within_5,shot_taker_type,shot_technique,shot_body_part,goalkeeper_in_the_way,one_on_one,pass_length,pass_angle,pass_speed,goal
11087,26.419689627245813,Open Play,0.933,28.31692350187118,0.636508215787951,2,0,0,2,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11088,25.709920264364882,Open Play,0.2,128.5496013218244,0.3805063771123649,3,0,1,6,1,0,midfield,Normal,Left Foot,1,0,9.219544,2.2794225,11.926965662733359,0
11089,20.615528128088304,Open Play,0.893,23.08569779181221,0.8156919233162234,2,0,1,3,1,0,midfield,Volley,Right Foot,1,0,31.016125,1.6030432,16.49793874390513,1
11090,8.246211251235321,Open Play,0.813,10.14294126843213,0.6435011087932844,2,0,4,7,3,1,midfield,Normal,Head,1,0,34.058773,1.5120405,20.767544348690738,0
11091,11.40175425099138,Open Play,0.813,14.024297971699115,0.09065988720074511,1,0,2,8,2,0,forward,Normal,Head,1,0,26.925823,0.38050637,19.798400026229793,0
11092,15.0,Open Play,0.44,34.09090909090909,0.260602391747341,1,0,4,8,3,1,midfield,Normal,Left Foot,1,0,20.024984,1.5208379,18.32112021454784,0
11093,37.656340767525464,Open Play,1.853,20.321824483284114,0.0809040991552306,4,0,2,4,1,1,midfield,Normal,Left Foot,1,0,22.472204,1.2068174,14.784345430423835,0
11094,5.0,Open Play,0.653,7.656967840735069,1.0516502125483738,2,0,9,12,6,3,defender,Normal,Head,1,0,46.09772,1.6359215,22.596922689443353,0
11095,7.810249675906654,Open Play,0.613,12.741027203762894,0.3805063771123649,2,0,3,9,2,1,defender,Normal,Head,1,0,29.614185,1.3667784,27.420542398075643,0
11096,9.848857801796104,Open Play,1.173,8.396298211249874,0.0,2,0,2,9,2,0,forward,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,1
11097,12.206555615733702,Open Play,0.84,14.531613828254407,1.1071487177940904,3,0,2,7,1,1,midfield,Normal,Head,1,0,49.497475,1.7126933,27.498597046143516,0
11098,31.89043743820395,Free Kick,0.4,79.72609359550987,0.8058034940839864,2,0,1,1,0,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11099,13.892443989449804,Open Play,0.24,57.88518328937418,1.1583858851975093,2,0,4,9,2,2,defender,Normal,Head,1,0,29.832869,1.8076451,22.60065740935803,0
11100,4.123105625617661,Open Play,0.853,4.833652550548254,0.6435011087932844,1,0,5,9,4,1,midfield,Normal,Head,1,0,34.525352,1.3961241,20.072879653060546,0
11101,14.212670403551895,Open Play,1.053,13.497312823885942,1.0303768265243125,2,0,2,9,1,1,forward,Normal,Head,1,0,30.364452,1.8717166,23.722228829201523,0
11102,15.264337522473747,Open Play,1.013,15.068447702343287,0.2984989315861793,2,0,1,4,1,0,defender,Half Volley,Left Foot,1,0,4.1231055,2.896614,4.123105625617661,0
11103,11.180339887498949,Open Play,0.493,22.678174213993813,0.09966865249116202,3,0,2,11,2,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11104,12.806248474865697,Open Play,0.16,80.0390529679106,1.0516502125483738,2,0,1,9,1,0,midfield,Normal,Right Foot,1,0,29.614185,1.3667784,28.475178644155474,0
11105,25.632011235952593,Open Play,1.133,22.623134365359746,0.20539538918976738,1,0,1,6,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11106,27.294688127912362,Free Kick,1.293,21.109580918725726,0.0,4,0,0,1,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11107,20.54117815511077,Open Play,0.115037,178.5614902606185,0.13095357903868707,2,0,2,6,2,0,midfield,Half Volley,Right Foot,1,0,43.854874,1.0714496,20.39171658315401,0
11108,26.612966764342524,Open Play,0.238976,111.3625082198318,0.04594465580811983,3,0,3,5,2,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11109,20.4553171571599,Open Play,0.396044,51.64910251679081,0.31839486229449204,3,0,1,5,0,1,midfield,Normal,Left Foot,1,0,11.407016,3.1065192,14.15262454749299,0
11110,17.311268006705923,Open Play,0.987504,17.53032697255497,0.6876712560387294,1,0,1,2,1,0,defender,Normal,Left Foot,1,0,12.573384,0.68964666,8.080586547992146,0
11111,10.76150547089021,Open Play,0.038016,283.07832151962884,0.5984188934785376,2,0,2,8,2,0,midfield,Normal,Left Foot,1,0,5.0249376,1.0269638,4.9664332271446785,0
11112,14.091841611372166,Open Play,0.176506,79.83774835627212,0.48957839485845067,3,0,7,9,6,1,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11113,34.30131192826303,Open Play,1.864632,18.395754190780288,0.12471380328629686,2,0,1,3,1,0,midfield,Normal,Right Foot,1,0,17.92038,1.9419765,11.304521372327304,0
11114,10.604244433244641,Open Play,1.202664,8.817295963997127,1.3039356349924085,1,1,1,5,1,0,forward,Half Volley,Right Foot,1,0,33.35656,1.4051548,25.226775945185523,0
11115,30.40164469235176,Open Play,1.697196,17.91286609934961,0.39022739299459064,2,0,3,4,3,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11116,27.238208457973144,Open Play,1.593707,17.091101725708143,0.6407837241775081,2,0,3,4,3,0,forward,Normal,Left Foot,1,0,29.16659,0.21420635,20.91724671616845,0
11117,26.32299375071156,Open Play,1.315965,20.002806876103513,0.6241595344826653,2,0,5,9,3,2,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11118,24.848541204666326,Open Play,0.318899,77.91978402148118,0.028680657955226348,7,0,1,3,1,0,defender,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
11119,13.061393493804554,Open Play,0.094872,137.67384996421023,0.10894195698986571,5,0,2,6,2,0,midfield,Normal,Right Foot,1,0,17.331186,2.3276308,12.773348469953312,0
11120,11.526057435220427,Open Play,0.483194,23.85389188446137,0.9752037361711116,6,2,4,11,3,1,defender,Normal,Head,1,0,53.446236,1.7380981,21.99790199161974,0
11121,12.924782396620847,Open Play,0.17228,75.02195493743237,0.35621965539614986,4,0,4,6,4,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11122,13.08166656049603,Open Play,0.471648,27.736079789368407,0.5226507727948387,2,0,2,6,2,0,forward,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,1
11123,25.005999280172748,Open Play,1.163482,21.49238173016235,0.4037579999228279,2,0,3,5,3,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11124,34.27725193185708,Open Play,1.476814,23.210270170689796,0.2794715334686701,2,0,2,5,2,0,midfield,Normal,Left Foot,1,0,13.518136,0.051805455,10.293383583577672,0
11125,32.725830776314915,Open Play,1.460132,22.412926212366358,0.16068220587526377,4,0,1,2,1,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
11126,25.777703543954416,Open Play,2.0049,12.85735126138681,0.07766448252335756,1,0,1,2,1,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
11127,20.640009689920202,Open Play,0.692198,29.818071837711468,1.1404081676359803,1,0,0,6,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11128,5.643580423808988,Open Play,0.722084,7.815684080811912,0.946385977168255,1,0,4,6,3,1,forward,Normal,Head,1,0,23.041918,1.3163443,19.79110979279254,0
11129,24.108504723437324,Open Play,0.993537,24.265331561318124,0.4408844661645169,3,0,2,7,2,0,midfield,Normal,Left Foot,1,0,21.40841,1.5988264,12.727229771564305,1
11130,23.753947040439407,Open Play,0.938692,25.30536857716845,0.047378311143864454,1,0,2,2,2,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,1
11131,12.100413216084807,Penalty,0.384878,31.43960739788922,0.3267010090054859,1,0,0,0,0,0,midfield,Normal,Left Foot,1,1,-1.0,-1.0,-1.0,0
11132,26.65070355544108,Open Play,1.324199,20.125905211709934,0.8190393129385206,1,0,3,3,2,1,midfield,Normal,Left Foot,1,0,25.0,0.0,14.610501560985986,0
11133,23.491700662148755,Open Play,0.219806,106.87470161027795,0.2026586691474761,2,0,4,8,3,1,midfield,Normal,Right Foot,1,0,5.707013,2.9476335,7.778242545609814,0
11134,31.058171227552982,Open Play,1.506997,20.609311914723776,0.18807326931415771,3,0,0,2,0,0,midfield,Normal,Right Foot,1,0,11.588356,0.6814794,13.17138553886795,0
11135,15.97779709471866,Open Play,0.906953,17.617006718891343,0.9146176088035015,4,0,2,7,1,1,midfield,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
11136,10.028459502834925,Open Play,0.082238,121.94435057801655,0.5147840917489065,3,0,4,7,4,0,midfield,Normal,Left Foot,1,0,8.94539,1.6715773,7.2999575438606845,0
11137,32.03576126768334,Open Play,2.068203,15.489659993570912,0.4248969633339743,3,0,2,5,2,0,midfield,Normal,Left Foot,1,0,8.3,1.5707964,5.594937323220206,0
11138,29.18218634715363,Open Play,1.276796,22.855793993052632,0.06285416042557125,2,0,1,3,1,0,midfield,Normal,Right Foot,1,0,14.041723,0.911627,16.654774364916925,0
11139,12.621014222319856,Open Play,0.1014,124.46759588086643,0.8635794970038354,1,0,2,3,2,0,forward,Volley,Right Foot,1,0,38.10302,1.4972451,17.89042081564069,0
11140,18.399184764548675,Open Play,0.0463,397.3905996662781,0.4968763709741312,2,0,3,5,2,1,midfield,Normal,Right Foot,1,0,12.280066,0.2805368,13.065289016285773,0
11141,9.682974749528164,Open Play,1.304671,7.421775106159457,0.5404195002705843,2,0,2,9,2,0,midfield,Backheel,Right Foot,1,0,34.12565,1.777387,33.27396964980005,1
11142,14.187318280774562,Open Play,0.6134,23.128983177004503,0.0906598872007453,1,1,2,3,2,0,forward,Normal,Right Foot,1,0,11.545129,0.42877802,14.767368691399733,0
11143,24.55789078890938,Open Play,0.2121,115.78449216836104,0.5785886557115971,2,0,3,5,3,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11144,9.65090669315583,Open Play,0.0747,129.19553806098835,0.23753463189561247,1,0,3,7,3,0,midfield,Normal,Right Foot,1,0,8.168843,0.6900361,4.761774526531984,1
11145,13.200378782444089,Open Play,0.233065,56.63818583847463,0.5392607522376359,1,0,5,5,5,0,forward,Normal,Left Foot,1,0,15.469324,0.39131027,10.325073459585807,0
11146,33.36540124140574,Free Kick,1.1483,29.056345242014924,0.006042222540700813,6,0,1,1,0,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11147,23.50531854708632,Open Play,1.545465,15.209220879855783,0.18919902209996817,1,0,1,2,1,0,forward,Normal,Right Foot,1,0,10.609901,1.3715523,7.237505660993871,0
11148,14.729901561110317,Open Play,0.0328,449.0823646679974,0.4580766359939434,2,0,1,4,1,0,midfield,Normal,Head,1,0,-1.0,-1.0,-1.0,0
11149,31.795911686882008,Open Play,1.260925,25.216338550573592,0.6393859056861729,1,0,2,3,2,0,midfield,Normal,Left Foot,1,0,44.964207,1.3987008,14.728783819027202,0
11150,16.58583733189253,Open Play,1.576816,10.518562300162182,0.7181422418208476,1,0,4,6,4,0,midfield,Normal,Right Foot,1,0,5.341348,2.4756234,7.893439081325437,0
11151,19.03785702225962,Open Play,0.3927,48.47939144960433,0.3564369522201965,3,0,2,8,2,0,defender,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
11152,11.584903970253702,Open Play,0.837667,13.829963422521958,1.4807181730945556,0,0,1,3,1,0,forward,Normal,Right Foot,0,1,39.250988,0.050976206,10.597216349684345,0
11153,14.724808997063429,Open Play,1.247189,11.806397424178234,0.9843441096020067,1,0,2,3,2,0,midfield,Normal,Left Foot,1,0,21.14734,0.55258435,9.727365051272894,0
11154,15.900314462299171,Open Play,0.761109,20.89098205683965,0.2523640532199583,4,0,2,3,2,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11155,8.070935509592431,Open Play,0.989,8.160703245290629,0.9032702665946645,3,0,4,10,3,1,forward,Volley,Right Foot,1,0,33.580948,1.7868813,23.470033204411074,0
11156,13.806158046321212,Open Play,0.947573,14.57002051168745,1.156078704057277,1,0,1,4,1,0,midfield,Normal,Right Foot,1,0,11.428473,0.2746939,7.195865264994142,0
11157,20.44358089963693,Open Play,0.0756,270.4177367676843,0.24879058875482973,1,0,4,7,4,0,forward,Normal,Right Foot,1,0,14.698639,0.8769291,14.047146772646014,0
11158,22.042232191862965,Open Play,1.9576,11.259824372631265,0.19739555984988083,1,0,5,6,4,1,forward,Normal,Right Foot,1,0,5.3851647,2.1175852,12.112381482533756,0
11159,11.82708755357801,Open Play,0.1168,101.25931124638707,0.38633721482131433,2,0,6,10,3,3,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11160,17.870926109186403,Open Play,0.5999,29.78984182228105,0.5950052902007404,5,0,1,6,1,0,midfield,Half Volley,Left Foot,1,0,31.59272,1.9707006,12.777125568455004,0
11161,22.561028345356956,Free Kick,0.84,26.8583670778059,1.299849476456476,2,0,0,1,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11162,16.1245154965971,Open Play,0.48,33.59274061791062,1.1525719972156676,1,0,2,3,2,0,forward,Normal,Right Foot,1,0,43.863426,0.42285392,19.581885892376167,0
11163,22.20360331117452,Open Play,0.28,79.2985832541947,0.04542327942157701,2,0,2,4,2,0,forward,Normal,Right Foot,1,0,36.40055,0.6489956,24.380810077965567,0
11164,4.123105625617661,Open Play,1.013,4.070193115121087,0.0,1,0,1,6,1,0,forward,Normal,Head,1,0,28.01785,1.5350972,22.595041493745,0
11165,28.0178514522438,Open Play,0.36,77.82736514512168,0.7157435896688801,1,0,2,5,2,0,forward,Normal,Right Foot,1,0,10.770329,0.38050637,13.247637901929899,0
11166,37.20215047547655,Open Play,1.293,28.77196479155186,0.5404195002705842,1,0,1,2,1,0,defender,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11167,19.924858845171276,Open Play,0.24,83.02024518821365,0.4844779290370232,2,0,2,2,2,0,forward,Normal,Left Foot,1,0,67.11929,0.4969686,13.642133491503932,0
11168,29.410882339705484,Open Play,1.613,18.233653031435516,0.4346702151492448,1,0,1,3,1,0,midfield,Normal,Left Foot,1,0,14.764823,2.0647378,11.185472015328333,0
11169,22.847319317591726,Free Kick,0.92,24.834042736512746,0.23374318086890142,7,0,0,4,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11170,32.202484376209235,Open Play,1.36,23.678297335447965,0.724250000748147,2,0,3,4,3,0,forward,Normal,Right Foot,1,0,7.615773,1.1659045,11.662745950786997,0
11171,25.942243542145693,Open Play,1.133,22.896949286977662,0.6078019961139605,1,0,2,4,2,0,midfield,Normal,Left Foot,1,0,12.529964,2.070143,14.689289667223527,0
11172,15.620499351813308,Open Play,0.907,17.222160255582477,0.8621700546672264,5,0,2,3,1,1,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
11173,42.01190307520001,Open Play,0.84,50.01417032761906,0.11848995915813777,4,0,0,2,0,0,midfield,Normal,Left Foot,1,0,2.828427,0.7853982,5.439282932204212,0
11174,8.54400374531753,Open Play,0.547,15.619750905516508,0.9272952180016122,1,0,2,3,2,0,midfield,Normal,Head,1,0,29.832869,0.8803499,19.626886697600394,0
11175,13.0,Open Play,1.32,9.848484848484848,0.6435011087932844,3,0,4,9,4,0,defender,Normal,Head,1,0,43.416588,1.8269477,20.873358986627316,0
11176,16.97056274847714,Open Play,0.8,21.213203435596423,0.9272952180016122,2,0,1,2,1,0,midfield,Normal,Right Foot,1,0,19.697716,1.152572,13.309267299724464,0
11177,10.295630140987,Open Play,1.32,7.79971980377803,0.7853981633974483,1,0,1,5,1,0,defender,Normal,Head,1,0,35.1141,0.348771,16.56325459064098,0
11178,11.661903789690601,Open Play,1.373,8.493739103926147,0.7853981633974483,1,0,4,6,3,1,defender,Normal,Head,1,0,35.77709,1.1071488,25.555062599997598,0
11179,7.810249675906654,Open Play,1.453,5.375257863665969,0.982793723247329,3,0,3,9,2,1,forward,Normal,Head,1,0,36.345562,1.7088023,22.161929079739327,0
11180,26.92582403567252,Open Play,1.413,19.055784880164556,0.40024065703397416,3,0,1,2,1,0,forward,Normal,Right Foot,1,0,16.03122,1.5083776,10.737588440643936,0
11181,38.01315561749642,Open Play,1.6,23.758222260935263,0.13082739607405697,2,0,2,4,2,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11182,6.082762530298219,Open Play,0.72,8.44828129208086,0.6947382761967031,2,0,10,18,5,5,defender,Normal,Head,1,0,40.792156,1.7681919,22.169650059099062,1
11183,11.180339887498949,Open Play,0.2,55.90169943749474,0.4993467216801301,2,0,4,7,3,1,forward,Normal,Head,1,0,37.589893,1.0714496,26.104091846128476,0
11184,11.180339887498949,Open Play,1.373,8.14300064639399,0.4993467216801301,3,0,4,10,2,2,defender,Normal,Head,1,0,39.293766,1.82812,24.55860338048562,0
11185,12.041594578792296,Open Play,1.053,11.435512420505505,0.24497866312686414,1,0,2,3,2,0,forward,Normal,Head,1,0,38.8973,1.2571757,25.590329393127266,0
11186,22.561028345356956,Open Play,0.2,112.80514172678477,0.388318718172466,1,0,2,5,2,0,midfield,Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
11187,17.88854381999832,Open Play,0.36,49.69039949999533,1.1902899496825317,1,0,1,2,1,0,forward,Normal,Right Foot,1,0,16.124516,0.124354996,8.341704861146972,0
11188,16.55294535724685,Open Play,0.867,19.092209177908707,1.0040671092713902,1,0,2,2,2,0,midfield,Normal,Left Foot,1,0,12.0415945,0.844154,6.498432044680138,0
11189,8.94427190999916,Open Play,1.16,7.710579232757897,0.7853981633974483,1,0,7,13,5,2,midfield,Normal,Head,1,0,35.35534,1.7126933,23.888742607653633,0
11190,10.295630140987,Open Play,1.32,7.79971980377803,0.7853981633974483,4,0,5,9,4,1,defender,Normal,Head,1,0,35.22783,1.4570043,16.93645668635436,0
11191,18.439088914585774,Open Play,2.227,8.279788466360923,0.5191461142465229,1,0,2,7,2,0,forward,Normal,Left Foot,1,0,5.0,2.2142975,7.352941176470588,0
11192,8.246211251235321,Open Play,2.12,3.8897222883185476,0.6435011087932844,4,0,6,15,4,2,defender,Normal,Head,1,0,38.832977,1.7782925,26.23849707965892,0
11193,29.0,Open Play,1.56,18.589743589743588,0.8519663271732721,2,0,1,4,1,0,midfield,Normal,Right Foot,1,0,11.401754,2.4805496,11.876827344782686,0
11194,27.586228448267445,Open Play,2.52,10.94691605089978,0.901157381118259,1,0,0,4,0,0,midfield,Normal,Left Foot,1,0,14.866069,0.34302393,18.605843238195877,0
11195,30.610455730027933,Open Play,1.72,17.796776587225544,0.7641247773733871,1,0,1,5,1,0,midfield,Normal,Left Foot,1,0,5.0990195,2.9441972,7.967217989988725,0
11196,27.313000567495326,Open Play,0.333,82.02102272521118,0.5404195002705842,1,0,1,6,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11197,30.870698080866262,Open Play,2.427,12.719694306084163,0.5456550545269917,2,0,1,4,1,0,midfield,Normal,Left Foot,1,0,11.18034,1.1071488,17.469281074217108,0
11198,39.20459156782532,Free Kick,1.2,32.67049297318777,0.20232162837830375,2,0,0,1,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11199,28.0,Open Play,0.28,99.99999999999999,0.14189705460416394,3,0,2,5,1,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11200,19.235384061671343,Open Play,1.053,18.267221331121885,0.05258306161094172,3,0,2,8,2,0,midfield,Half Volley,Right Foot,1,0,8.062258,1.6951513,6.2986388658582415,0
11201,29.832867780352597,Open Play,0.84,35.515318786134046,0.10308160852270024,3,0,1,3,1,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11202,30.528675044947494,Open Play,0.893,34.18664618695128,1.0808390005411683,1,0,1,2,1,0,defender,Normal,Left Foot,1,0,14.3178215,1.7818897,9.17809042517715,0
11203,28.319604517012593,Open Play,1.12,25.285361175904097,0.7298996581517315,1,0,2,5,1,1,midfield,Normal,Left Foot,1,0,16.124516,1.0516502,15.504341823651055,0
11204,13.892443989449804,Open Play,2.667,5.209015369122537,0.24497866312686414,1,0,2,4,2,0,forward,Normal,Head,1,0,31.257,1.442473,27.90803501444247,0
11205,22.80350850198276,Open Play,1.827,12.481394910773266,0.7853981633974483,1,0,4,8,3,1,forward,Half Volley,Left Foot,1,0,11.401754,1.3045443,11.876827344782686,0
11206,25.632011235952593,Open Play,1.747,14.672015590127414,0.4964227534048819,2,0,3,8,3,0,midfield,Normal,Left Foot,1,0,12.083046,1.9974238,17.769185255286136,0
11207,21.742354978244656,Open Play,1.013146,21.46023868055014,0.4956732688159685,1,0,3,4,3,0,midfield,Normal,Right Foot,1,0,20.715212,0.1746722,21.916220696105043,0
11208,26.45184303597766,Open Play,1.412476,18.727286719192154,0.6898813257218058,1,0,1,2,1,0,forward,Normal,Left Foot,1,0,29.700169,0.6468681,17.22898487610644,0
11209,15.700318468107582,Open Play,0.585781,26.802368919626247,0.4145068745847859,2,0,1,3,1,0,forward,Normal,Left Foot,1,0,7.0114193,1.5137155,4.782034686388786,0
11210,23.517227727774376,Open Play,0.84,27.996699675921878,0.2055653127225414,2,0,0,1,0,0,midfield,Normal,Right Foot,1,0,17.130383,2.0501084,16.098470412408084,0
11211,34.100146627250744,Open Play,0.4572,74.5847476536543,0.6528466311007742,1,0,2,2,2,0,midfield,Normal,Right Foot,1,0,18.675385,1.3219216,15.397997987260364,0
11212,16.192899678562828,Open Play,0.853319,18.976373054581963,0.5819051181398853,1,0,3,3,2,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,1
11213,5.573149917237109,Open Play,0.0735,75.8251689420015,0.7277697359199742,1,0,5,6,4,1,midfield,Normal,Head,1,0,19.829523,1.7533562,13.662342182439636,0
11214,8.452810183601661,Open Play,0.1293,65.37362864347766,0.5935427130713419,2,0,5,6,3,2,forward,Volley,Left Foot,0,0,-1.0,-1.0,-1.0,0
11215,27.300183149568802,Open Play,1.568131,17.409376607929314,0.8976009783947027,1,0,2,2,2,0,forward,Normal,Left Foot,1,0,53.343605,0.9156722,13.826008603967637,0
11216,32.39027631867317,Open Play,1.393801,23.238809786097995,0.38657024986556743,2,0,1,1,1,0,midfield,Normal,Right Foot,1,0,13.912944,1.5276576,10.173537736330811,0
11217,21.396495040076072,Open Play,0.0269,795.4087375492963,0.004761868769161254,3,0,2,4,2,0,midfield,Half Volley,Right Foot,1,0,35.49028,1.9157157,22.54496274905197,0
11218,13.800362314084369,Open Play,1.251079,11.030768092250264,0.1097929171540227,1,0,3,3,3,0,forward,Lob,Left Foot,1,1,14.612324,0.04107278,7.845964114092715,1
11219,14.28005602229907,Open Play,0.5744,24.860821765840996,1.0614951827928851,2,0,1,4,1,0,midfield,Volley,Right Foot,1,0,35.90223,1.5819379,17.29561053237244,0
